id,date,timestamp,latitude,longitude,depth,size,location,attribute
298,2023.02.07 02:54:54,1675738494,38.4367,40.3732,7.7,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",BELEN-HANI (DIYARBAKIR),İlksel
299,2023.02.07 02:54:15,1675738455,38.1052,36.7183,5.4,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",KARAOMER-GOKSUN (KAHRAMANMARAS),İlksel
300,2023.02.07 02:49:54,1675738194,36.1393,36.1488,14.6,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",HARBIYE-(HATAY),İlksel
301,2023.02.07 02:48:34,1675738114,38.0782,37.3888,24.2,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
302,2023.02.07 02:45:42,1675737942,38.1005,37.178,2.4,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",GUPLUCE-ELBISTAN (KAHRAMANMARAS),İlksel
303,2023.02.07 02:43:30,1675737810,37.3495,37.4865,23.2,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",DEGIRMITAS-YAVUZELI (GAZIANTEP),İlksel
304,2023.02.07 02:41:13,1675737673,38.1905,37.9302,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",YUVALI-DOGANSEHIR (MALATYA),İlksel
305,2023.02.07 02:38:28,1675737508,38.1862,37.735,5.0,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
306,2023.02.07 02:36:23,1675737383,38.242,37.2323,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",AKOREN-ELBISTAN (KAHRAMANMARAS),İlksel
307,2023.02.07 02:32:04,1675737124,38.1322,38.1977,4.7,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",CAMPINAR-CELIKHAN (ADIYAMAN),İlksel
308,2023.02.07 02:31:31,1675737091,37.229,36.954,8.7,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",SATIRHUYUK-NURDAGI (GAZIANTEP),İlksel
309,2023.02.07 02:29:20,1675736960,35.8628,35.0677,9.5,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",AKDENIZ,İlksel
310,2023.02.07 02:27:11,1675736831,38.1027,37.7762,8.4,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",FINDIKKOY-DOGANSEHIR (MALATYA),İlksel
311,2023.02.07 02:21:07,1675736467,38.2685,37.1463,2.3,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",AGLICA-ELBISTAN (KAHRAMANMARAS),İlksel
312,2023.02.07 02:18:17,1675736297,38.281,37.6638,5.0,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",HARUNUSAGI-AKCADAG (MALATYA),İlksel
313,2023.02.07 02:17:11,1675736231,38.0518,36.558,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",TEMURAGA-GOKSUN (KAHRAMANMARAS),İlksel
314,2023.02.07 02:14:42,1675736082,37.6002,37.3545,5.0,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",KARAAGAC-PAZARCIK (KAHRAMANMARAS),İlksel
315,2023.02.07 02:13:29,1675736009,38.026,37.3847,6.5,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",BARIS-NURHAK (KAHRAMANMARAS),İlksel
316,2023.02.07 02:12:56,1675735976,37.486,37.0078,16.9,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",GUZELYURT-(KAHRAMANMARAS),İlksel
317,2023.02.07 02:11:38,1675735898,38.1047,37.1343,12.4,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",ORTAOREN-EKINOZU (KAHRAMANMARAS),İlksel
318,2023.02.07 02:10:48,1675735848,38.0458,37.6277,10.6,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",GOVDELI-DOGANSEHIR (MALATYA),İlksel
319,2023.02.07 02:08:06,1675735686,38.086,37.6838,12.0,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",BEGRE-DOGANSEHIR (MALATYA),İlksel
320,2023.02.07 02:05:53,1675735553,38.2733,37.4833,20.5,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",YALAKKOY-ELBISTAN (KAHRAMANMARAS),İlksel
321,2023.02.07 02:05:24,1675735524,38.1157,37.3993,5.0,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",BAKIS-ELBISTAN (KAHRAMANMARAS),İlksel
322,2023.02.07 02:01:56,1675735316,38.1262,37.7282,5.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",ARMUTALAN-ELBISTAN (KAHRAMANMARAS),İlksel
323,2023.02.07 01:59:05,1675735145,38.2947,38.1053,2.1,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",GORGU-YESILYURT (MALATYA),İlksel
324,2023.02.07 01:57:52,1675735072,37.3538,36.8842,2.6,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",HACIBEBEK-TURKOGLU (KAHRAMANMARAS),İlksel
325,2023.02.07 01:55:26,1675734926,37.9332,36.6073,3.8,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",KURUCAOVA-(KAHRAMANMARAS),İlksel
326,2023.02.07 01:51:16,1675734676,38.0103,36.4663,1.6,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",YIRICEK-GOKSUN (KAHRAMANMARAS),İlksel
327,2023.02.07 01:44:53,1675734293,38.0127,36.5365,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",ASLANBEYCIFTLIGI-GOKSUN (KAHRAMANMARAS),İlksel
328,2023.02.07 01:41:09,1675734069,38.0642,36.5588,5.1,"{'md': 0.0, 'ml': 2.9, 'mw': 3.0}",YAGMURLU-GOKSUN (KAHRAMANMARAS),İlksel
329,2023.02.07 01:41:03,1675734063,38.2657,37.1812,8.2,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",CATOVA-ELBISTAN (KAHRAMANMARAS),İlksel
330,2023.02.07 01:37:39,1675733859,38.0653,37.585,5.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",GOVDELI-DOGANSEHIR (MALATYA),İlksel
331,2023.02.07 01:34:21,1675733661,38.028,37.4318,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
332,2023.02.07 01:29:39,1675733379,38.1128,36.526,5.0,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",CAMDERE-GOKSUN (KAHRAMANMARAS),İlksel
333,2023.02.07 01:28:06,1675733286,38.3277,37.681,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",DARICA-AKCADAG (MALATYA),İlksel
334,2023.02.07 01:26:18,1675733178,37.9773,37.4153,3.6,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
335,2023.02.07 01:23:35,1675733015,38.084,37.341,5.2,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
336,2023.02.07 01:19:54,1675732794,38.0328,37.4505,2.3,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
337,2023.02.07 01:16:08,1675732568,38.2328,37.4412,6.5,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",OZBEK-ELBISTAN (KAHRAMANMARAS),İlksel
338,2023.02.07 01:14:00,1675732440,38.0452,37.3292,2.5,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
339,2023.02.07 01:11:36,1675732296,38.3218,38.1713,7.5,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",DURULDU-(MALATYA),İlksel
340,2023.02.07 01:09:51,1675732191,38.0982,36.9202,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",KEMALPASA-GOKSUN (KAHRAMANMARAS),İlksel
341,2023.02.07 01:06:15,1675731975,37.8935,37.739,3.7,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",KARABAHSILI-GOLBASI (ADIYAMAN),İlksel
342,2023.02.07 01:04:42,1675731882,37.4495,37.1227,5.0,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",SEYRANTEPE-PAZARCIK (KAHRAMANMARAS),İlksel
343,2023.02.07 01:02:47,1675731767,37.8963,37.8733,2.5,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",CANKARA-GOLBASI (ADIYAMAN),İlksel
344,2023.02.07 00:57:43,1675731463,38.0568,36.5238,2.0,"{'md': 0.0, 'ml': 5.1, 'mw': 0.0}",ORTATEPE-GOKSUN (KAHRAMANMARAS),İlksel
345,2023.02.07 00:54:57,1675731297,38.1733,36.5183,5.3,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",BOZHUYUK-GOKSUN (KAHRAMANMARAS),İlksel
346,2023.02.07 00:41:25,1675730485,38.0725,36.5153,5.0,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",ORTATEPE-GOKSUN (KAHRAMANMARAS),REVIZE01
347,2023.02.07 00:40:04,1675730404,37.33,36.9453,6.2,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",HACIBEBEK-TURKOGLU (KAHRAMANMARAS),İlksel
348,2023.02.07 00:39:30,1675730370,36.7322,36.4988,21.8,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",GULKENT-HASSA (HATAY),İlksel
349,2023.02.07 00:38:45,1675730325,37.1418,36.7352,7.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",KARABURCLU-NURDAGI (GAZIANTEP),İlksel
350,2023.02.07 00:34:45,1675730085,36.4102,35.4393,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",ISKENDERUN KORFEZI (AKDENIZ),İlksel
351,2023.02.07 00:28:10,1675729690,38.0317,37.5607,4.7,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
352,2023.02.07 00:25:07,1675729507,38.2907,37.3058,7.4,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",BUYUKYAPALAK-ELBISTAN (KAHRAMANMARAS),İlksel
353,2023.02.07 00:23:32,1675729412,38.2335,37.1547,10.7,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",HASANKENDI-ELBISTAN (KAHRAMANMARAS),İlksel
354,2023.02.07 00:19:46,1675729186,38.2605,38.1145,3.0,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",GORGU-YESILYURT (MALATYA),İlksel
355,2023.02.07 00:17:39,1675729059,38.0562,37.7798,13.8,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",SOGUT-DOGANSEHIR (MALATYA),İlksel
356,2023.02.07 00:15:16,1675728916,38.0708,37.0447,5.0,"{'md': 0.0, 'ml': 5.1, 'mw': 4.9}",SOYSALLI-EKINOZU (KAHRAMANMARAS),İlksel
357,2023.02.07 00:12:57,1675728777,37.399,37.1047,1.3,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",MAKSUTUSAGI-PAZARCIK (KAHRAMANMARAS),İlksel
358,2023.02.07 00:06:31,1675728391,37.4008,37.1177,3.3,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",NARLI-PAZARCIK (KAHRAMANMARAS),İlksel
359,2023.02.07 00:05:12,1675728312,38.1312,36.6692,4.2,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",KARAOMER-GOKSUN (KAHRAMANMARAS),İlksel
360,2023.02.07 00:02:06,1675728126,36.7458,36.378,12.6,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",BADEMLI-HASSA (HATAY),İlksel
361,2023.02.06 23:58:14,1675727894,37.9933,36.1778,3.1,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",YENIKOY-SAIMBEYLI (ADANA),İlksel
362,2023.02.06 23:55:47,1675727747,37.9792,36.4438,5.4,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",TASOLUK-GOKSUN (KAHRAMANMARAS),İlksel
363,2023.02.06 23:53:24,1675727604,38.2287,38.2862,4.6,"{'md': 0.0, 'ml': 5.1, 'mw': 0.0}",KOZLUK-YESILYURT (MALATYA),İlksel
364,2023.02.06 23:44:14,1675727054,37.4157,35.4068,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",YUKSEKOREN-ALADAG (ADANA),İlksel
365,2023.02.06 23:43:59,1675727039,37.9827,36.4945,1.8,"{'md': 0.0, 'ml': 5.0, 'mw': 0.0}",KIRECKOY-GOKSUN (KAHRAMANMARAS),İlksel
366,2023.02.06 23:37:51,1675726671,37.303,37.0628,6.3,"{'md': 0.0, 'ml': 5.4, 'mw': 5.3}",EMIROGLU-PAZARCIK (KAHRAMANMARAS),İlksel
367,2023.02.06 23:35:03,1675726503,37.9993,37.7007,5.8,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",KUCUKLU-DOGANSEHIR (MALATYA),İlksel
368,2023.02.06 23:33:14,1675726394,38.0772,37.4788,15.7,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",SUNNETKOY-ELBISTAN (KAHRAMANMARAS),İlksel
369,2023.02.06 23:28:11,1675726091,38.3587,38.1062,5.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",CAYIRKOY-YESILYURT (MALATYA),İlksel
370,2023.02.06 23:26:12,1675725972,38.0537,38.1132,5.3,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",PINARBASI-CELIKHAN (ADIYAMAN),İlksel
371,2023.02.06 23:23:11,1675725791,38.2932,38.7768,5.0,"{'md': 0.0, 'ml': 4.1, 'mw': 4.4}",KARSIYAKA-PUTURGE (MALATYA),İlksel
372,2023.02.06 23:21:53,1675725713,38.0583,36.4342,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",CAGLAYAN-GOKSUN (KAHRAMANMARAS),İlksel
373,2023.02.06 23:20:53,1675725653,38.0758,37.5427,12.4,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
374,2023.02.06 23:18:53,1675725533,38.1412,36.9555,4.3,"{'md': 0.0, 'ml': 3.4, 'mw': 3.0}",SOGUCAK-AFSIN (KAHRAMANMARAS),İlksel
375,2023.02.06 23:14:10,1675725250,38.0333,36.4058,5.0,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",SOGUKPINAR-GOKSUN (KAHRAMANMARAS),İlksel
376,2023.02.06 23:13:11,1675725191,38.2178,37.811,5.6,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",DEDEYAZI-DOGANSEHIR (MALATYA),İlksel
377,2023.02.06 23:11:49,1675725109,38.062,37.6698,6.9,"{'md': 0.0, 'ml': 4.3, 'mw': 4.3}",BEGRE-DOGANSEHIR (MALATYA),İlksel
378,2023.02.06 23:08:31,1675724911,38.2033,37.7832,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 4.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
379,2023.02.06 23:05:35,1675724735,38.007,36.2647,5.0,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",KAZANDERE-GOKSUN (KAHRAMANMARAS),İlksel
380,2023.02.06 23:05:23,1675724723,38.1372,37.683,5.9,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",ARMUTALAN-ELBISTAN (KAHRAMANMARAS),İlksel
381,2023.02.06 23:02:25,1675724545,37.8733,36.5292,5.0,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",KUMARLI-(KAHRAMANMARAS),İlksel
382,2023.02.06 22:57:59,1675724279,37.868,36.5258,5.0,"{'md': 0.0, 'ml': 3.6, 'mw': 3.6}",KUMARLI-(KAHRAMANMARAS),İlksel
383,2023.02.06 22:51:17,1675723877,39.0175,41.1005,5.0,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",GOKSU-SOLHAN (BINGOL),İlksel
384,2023.02.06 22:49:39,1675723779,38.0955,36.5518,5.0,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",CAMDERE-GOKSUN (KAHRAMANMARAS),İlksel
385,2023.02.06 22:47:57,1675723677,37.9783,36.5487,2.9,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",ASLANBEYCIFTLIGI-GOKSUN (KAHRAMANMARAS),İlksel
386,2023.02.06 22:46:33,1675723593,38.1587,38.3997,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",SALKONAK-YESILYURT (MALATYA),İlksel
387,2023.02.06 22:43:41,1675723421,38.1455,37.7295,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
388,2023.02.06 22:40:16,1675723216,38.1078,38.0847,1.8,"{'md': 0.0, 'ml': 4.7, 'mw': 0.0}",YALINKAYA-YESILYURT (MALATYA),İlksel
389,2023.02.06 22:37:36,1675723056,38.1737,37.7465,2.6,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
390,2023.02.06 22:35:50,1675722950,37.4702,37.1305,5.0,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",SEYRANTEPE-PAZARCIK (KAHRAMANMARAS),İlksel
391,2023.02.06 22:30:59,1675722659,38.1195,37.2272,5.0,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",AKPINAR-EKINOZU (KAHRAMANMARAS),İlksel
392,2023.02.06 22:25:00,1675722300,37.9623,36.7942,5.0,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",CAMLICA-(KAHRAMANMARAS),İlksel
393,2023.02.06 22:21:14,1675722074,38.0675,37.305,7.0,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
394,2023.02.06 22:18:58,1675721938,38.0765,37.3265,4.9,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
395,2023.02.06 22:12:31,1675721551,38.0495,37.4475,5.0,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
396,2023.02.06 22:10:30,1675721430,38.0518,36.432,1.0,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",CAGLAYAN-GOKSUN (KAHRAMANMARAS),İlksel
397,2023.02.06 21:58:00,1675720680,37.9075,30.2823,8.9,"{'md': 0.0, 'ml': 2.2, 'mw': 0.0}",KOZLUCA-KECIBORLU (ISPARTA),İlksel
398,2023.02.06 21:55:52,1675720552,38.1205,38.1235,7.9,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",YALINKAYA-YESILYURT (MALATYA),İlksel
399,2023.02.06 21:53:37,1675720417,38.018,38.079,2.0,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",KURUCAOVA-DOGANSEHIR (MALATYA),İlksel
400,2023.02.06 21:51:16,1675720276,36.6443,36.7807,18.7,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",SURIYE,İlksel
401,2023.02.06 21:48:47,1675720127,38.2835,38.1372,5.0,"{'md': 0.0, 'ml': 4.4, 'mw': 4.2}",GORGU-YESILYURT (MALATYA),İlksel
402,2023.02.06 21:45:30,1675719930,38.1248,36.838,8.8,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",KAMISCIK-GOKSUN (KAHRAMANMARAS),İlksel
403,2023.02.06 21:41:38,1675719698,38.0917,36.7588,5.0,"{'md': 0.0, 'ml': 3.1, 'mw': 3.3}",KORKMAZ-GOKSUN (KAHRAMANMARAS),İlksel
404,2023.02.06 21:32:39,1675719159,38.0095,38.1712,22.8,"{'md': 0.0, 'ml': 4.1, 'mw': 4.2}",PINARBASI-CELIKHAN (ADIYAMAN),İlksel
405,2023.02.06 21:31:24,1675719084,37.8858,36.6412,5.6,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",TEKIR-(KAHRAMANMARAS),İlksel
406,2023.02.06 21:31:06,1675719066,40.6988,30.4688,12.7,"{'md': 0.0, 'ml': 1.9, 'mw': 0.0}",KAYALARMEMDUHIYE-ERENLER (SAKARYA),İlksel
407,2023.02.06 21:26:45,1675718805,38.0422,37.2627,5.0,"{'md': 0.0, 'ml': 3.5, 'mw': 3.3}",GOZPINAR-EKINOZU (KAHRAMANMARAS),İlksel
408,2023.02.06 21:26:22,1675718782,40.736,31.3108,11.2,"{'md': 0.0, 'ml': 2.0, 'mw': 0.0}",TAVAK-KAYNASLI (DUZCE),İlksel
409,2023.02.06 21:17:49,1675718269,38.1755,38.5422,7.3,"{'md': 0.0, 'ml': 4.2, 'mw': 4.2}",ULUKOY-(MALATYA),İlksel
410,2023.02.06 21:16:06,1675718166,39.2448,37.6902,9.8,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",PINARGOZU-KANGAL (SIVAS),İlksel
411,2023.02.06 21:15:28,1675718128,38.1502,37.7123,4.9,"{'md': 0.0, 'ml': 3.8, 'mw': 3.8}",ARMUTALAN-ELBISTAN (KAHRAMANMARAS),İlksel
412,2023.02.06 21:10:28,1675717828,38.1708,38.5608,4.1,"{'md': 0.0, 'ml': 3.4, 'mw': 3.4}",ULUKOY-(MALATYA),İlksel
413,2023.02.06 21:03:53,1675717433,38.0815,36.4372,5.0,"{'md': 0.0, 'ml': 5.3, 'mw': 0.0}",MEHMETBEY-GOKSUN (KAHRAMANMARAS),İlksel
414,2023.02.06 21:02:44,1675717364,38.1753,36.6147,7.9,"{'md': 0.0, 'ml': 4.6, 'mw': 0.0}",YENIYAPAN-GOKSUN (KAHRAMANMARAS),İlksel
415,2023.02.06 20:57:52,1675717072,38.0075,29.0497,5.1,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",GOLEMEZLI-AKKOY (DENIZLI),İlksel
416,2023.02.06 20:54:33,1675716873,37.4285,36.9872,5.4,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",SIVRICEHUYUK-(KAHRAMANMARAS),İlksel
417,2023.02.06 20:51:30,1675716690,38.3825,37.687,5.9,"{'md': 0.0, 'ml': 3.4, 'mw': 3.2}",KOZLUCA-AKCADAG (MALATYA),İlksel
418,2023.02.06 20:46:49,1675716409,38.1987,37.8245,7.1,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",DEDEYAZI-DOGANSEHIR (MALATYA),İlksel
419,2023.02.06 20:44:29,1675716269,38.1615,36.9075,5.6,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",ESENCE-AFSIN (KAHRAMANMARAS),İlksel
420,2023.02.06 20:37:24,1675715844,38.1583,36.9127,16.9,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",SOGUCAK-AFSIN (KAHRAMANMARAS),İlksel
421,2023.02.06 20:33:03,1675715583,37.5012,37.1313,4.5,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",KARTAL-(KAHRAMANMARAS),İlksel
422,2023.02.06 20:31:33,1675715493,37.1148,36.7328,5.3,"{'md': 0.0, 'ml': 4.6, 'mw': 0.0}",ELBISTANHUYUGU-ISLAHIYE (GAZIANTEP),İlksel
423,2023.02.06 20:29:39,1675715379,38.1967,37.726,14.3,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",ATMALIKASANLI-ELBISTAN (KAHRAMANMARAS),İlksel
424,2023.02.06 20:26:24,1675715184,38.1305,36.6537,5.1,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",YENIYAPAN-GOKSUN (KAHRAMANMARAS),İlksel
425,2023.02.06 20:22:02,1675714922,38.1047,36.4972,4.4,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",MAHMUTBEY-GOKSUN (KAHRAMANMARAS),İlksel
426,2023.02.06 20:21:24,1675714884,38.1192,37.9878,24.0,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",GUROBASI-DOGANSEHIR (MALATYA),İlksel
427,2023.02.06 20:19:07,1675714747,38.1658,37.8308,6.3,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",POLAT-DOGANSEHIR (MALATYA),İlksel
428,2023.02.06 20:17:41,1675714661,38.6062,39.6372,16.5,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",SEHSUVAR-(ELAZIG),İlksel
429,2023.02.06 20:16:16,1675714576,38.058,36.4968,8.2,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",ORTATEPE-GOKSUN (KAHRAMANMARAS),İlksel
430,2023.02.06 20:15:41,1675714541,37.9863,36.8058,6.3,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",KINIKKOZ-GOKSUN (KAHRAMANMARAS),İlksel
431,2023.02.06 20:11:47,1675714307,38.1157,37.3847,5.0,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",BAKIS-ELBISTAN (KAHRAMANMARAS),REVIZE01
432,2023.02.06 20:06:52,1675714012,36.9267,36.446,26.5,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",KULLU-(OSMANIYE),İlksel
433,2023.02.06 20:04:43,1675713883,38.0812,37.5877,6.0,"{'md': 0.0, 'ml': 3.1, 'mw': 3.3}",GOVDELI-DOGANSEHIR (MALATYA),İlksel
434,2023.02.06 20:01:17,1675713677,38.2045,36.933,7.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",HUYUKLU-AFSIN (KAHRAMANMARAS),İlksel
435,2023.02.06 19:59:26,1675713566,38.1065,36.3048,1.5,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",KIRAZLIYURT-TUFANBEYLI (ADANA),İlksel
436,2023.02.06 19:55:34,1675713334,37.9853,37.3265,5.4,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",BARIS-NURHAK (KAHRAMANMARAS),İlksel
437,2023.02.06 19:53:43,1675713223,38.139,36.7907,15.6,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",DEVEBOYNU-AFSIN (KAHRAMANMARAS),REVIZE01
438,2023.02.06 19:51:58,1675713118,38.1705,37.6553,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 3.3}",HASANALILI-ELBISTAN (KAHRAMANMARAS),İlksel
439,2023.02.06 19:49:20,1675712960,38.2743,38.0923,8.2,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",GORGU-YESILYURT (MALATYA),İlksel
440,2023.02.06 19:46:37,1675712797,38.0573,36.388,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",SOGUKPINAR-GOKSUN (KAHRAMANMARAS),İlksel
441,2023.02.06 19:43:27,1675712607,38.0077,36.4658,5.0,"{'md': 0.0, 'ml': 5.2, 'mw': 0.0}",YIRICEK-GOKSUN (KAHRAMANMARAS),İlksel
442,2023.02.06 19:42:10,1675712530,38.0472,29.0197,5.0,"{'md': 0.0, 'ml': 1.6, 'mw': 0.0}",ERTUGRUL-GUNEY (DENIZLI),İlksel
443,2023.02.06 19:32:12,1675711932,37.9282,36.8213,17.4,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",SULEYMANLI-(KAHRAMANMARAS),İlksel
444,2023.02.06 19:28:08,1675711688,37.3727,36.9295,7.0,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",COBANTEPE-TURKOGLU (KAHRAMANMARAS),İlksel
445,2023.02.06 19:26:36,1675711596,38.0785,36.6955,17.6,"{'md': 0.0, 'ml': 4.8, 'mw': 4.7}",FINDIK-GOKSUN (KAHRAMANMARAS),İlksel
